,studyid,intid,repeatcode_study,figcode_study,int_type,spp,year,species,general,repeatcode,figcode,phenofreq,short_site,terrestrial,phenovalue
1969,HMK048,221,repeat,HMK048_8,predation,spp2,1995,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,48.302
1970,HMK048,221,repeat,HMK048_8,predation,spp2,1996,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,48.2852
1971,HMK048,221,repeat,HMK048_8,predation,spp2,1997,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,42.0127
1972,HMK048,221,repeat,HMK048_8,predation,spp2,1998,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,43.5527
1973,HMK048,221,repeat,HMK048_8,predation,spp2,1999,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,41.5799
1974,HMK048,221,repeat,HMK048_8,predation,spp2,2000,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,38.8315
1975,HMK048,221,repeat,HMK048_8,predation,spp2,2001,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,50.1371
1976,HMK048,221,repeat,HMK048_8,predation,spp2,2002,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,43.8675
1977,HMK048,221,repeat,HMK048_8,predation,spp2,2003,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,41.1134
1978,HMK048,221,repeat,HMK048_8,predation,spp2,2004,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,41.4816
1979,HMK048,221,repeat,HMK048_8,predation,spp2,2005,Parus4a major,Parus major,repeat,Parus4a major,weekly,netherlands,terrestrial,36.3894
1980,HMK048,222,repeat,HMK048_9,herbivory,spp2,1988,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,49.0541
1981,HMK048,222,repeat,HMK048_9,herbivory,spp2,1989,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,50.0676
1982,HMK048,222,repeat,HMK048_9,herbivory,spp2,1990,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,50.7432
1983,HMK048,222,repeat,HMK048_9,herbivory,spp2,1992,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,57.1622
1984,HMK048,222,repeat,HMK048_9,herbivory,spp2,1993,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,45
1985,HMK048,222,repeat,HMK048_9,herbivory,spp2,1994,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,49.3919
1986,HMK048,222,repeat,HMK048_9,herbivory,spp2,1995,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,51.7568
1987,HMK048,222,repeat,HMK048_9,herbivory,spp2,1996,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,60.8784
1988,HMK048,222,repeat,HMK048_9,herbivory,spp2,1997,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,51.4189
1989,HMK048,222,repeat,HMK048_9,herbivory,spp2,1998,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,45.6757
1990,HMK048,222,repeat,HMK048_9,herbivory,spp2,1999,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,44.3243
1991,HMK048,222,repeat,HMK048_9,herbivory,spp2,2000,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,40.2703
1992,HMK048,222,repeat,HMK048_9,herbivory,spp2,2001,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,50.0676
1993,HMK048,222,repeat,HMK048_9,herbivory,spp2,2002,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,49.7297
1994,HMK048,222,repeat,HMK048_9,herbivory,spp2,2003,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,45.3378
1995,HMK048,222,repeat,HMK048_9,herbivory,spp2,2004,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,46.3514
1996,HMK048,222,repeat,HMK048_9,herbivory,spp2,2005,Caterpillar2 spp.,Caterpillar2 spp.,repeat,Caterpillar2 spp.,weekly,netherlands,terrestrial,42.973
1820,HMK048,222,repeat,HMK048_9,herbivory,spp1,1988,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,33.2699
1821,HMK048,222,repeat,HMK048_9,herbivory,spp1,1989,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,25.5849
1822,HMK048,222,repeat,HMK048_9,herbivory,spp1,1990,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,27.8998
1823,HMK048,222,repeat,HMK048_9,herbivory,spp1,1992,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,40.8691
1824,HMK048,222,repeat,HMK048_9,herbivory,spp1,1993,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,25.1861
1825,HMK048,222,repeat,HMK048_9,herbivory,spp1,1994,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,30.1677
1826,HMK048,222,repeat,HMK048_9,herbivory,spp1,1995,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,29.82
1827,HMK048,222,repeat,HMK048_9,herbivory,spp1,1996,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,38.135
1828,HMK048,222,repeat,HMK048_9,herbivory,spp1,1997,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,35.1186
1829,HMK048,222,repeat,HMK048_9,herbivory,spp1,1998,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,30.4356
1830,HMK048,222,repeat,HMK048_9,herbivory,spp1,1999,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,26.4192
1831,HMK048,222,repeat,HMK048_9,herbivory,spp1,2000,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,29.0695
1832,HMK048,222,repeat,HMK048_9,herbivory,spp1,2001,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,37.0532
1833,HMK048,222,repeat,HMK048_9,herbivory,spp1,2002,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,30.3701
1834,HMK048,222,repeat,HMK048_9,herbivory,spp1,2003,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,26.3538
1835,HMK048,222,repeat,HMK048_9,herbivory,spp1,2004,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,25.3374
1836,HMK048,222,repeat,HMK048_9,herbivory,spp1,2005,Quercus3 robur,Quercus robur,repeat,Quercus3 robur,weekly,netherlands,terrestrial,26.319
2237,HMK051,236,repeat,HMK051_1,herbivory,spp1,1996,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,88.6245
2238,HMK051,236,repeat,HMK051_1,herbivory,spp1,1997,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,100.987
2239,HMK051,236,repeat,HMK051_1,herbivory,spp1,1998,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,86.7986
2240,HMK051,236,repeat,HMK051_1,herbivory,spp1,1999,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,78.3426
2241,HMK051,236,repeat,HMK051_1,herbivory,spp1,2000,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,75.6193
2242,HMK051,236,repeat,HMK051_1,herbivory,spp1,2001,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,90.6977
2243,HMK051,236,repeat,HMK051_1,herbivory,spp1,2002,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,73.795
2244,HMK051,236,repeat,HMK051_1,herbivory,spp1,2003,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,78.9173
2245,HMK051,236,repeat,HMK051_1,herbivory,spp1,2004,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,70.4597
2246,HMK051,236,repeat,HMK051_1,herbivory,spp1,2005,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,84.6346
2247,HMK051,236,repeat,HMK051_1,herbivory,spp1,2006,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,76.782
2248,HMK051,236,repeat,HMK051_1,herbivory,spp1,2007,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,75.5673
2249,HMK051,236,repeat,HMK051_1,herbivory,spp1,2008,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,80.6889
2250,HMK051,236,repeat,HMK051_1,herbivory,spp1,2009,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,78.2681
2251,HMK051,236,repeat,HMK051_1,herbivory,spp1,2010,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,77.6569
2252,HMK051,236,repeat,HMK051_1,herbivory,spp1,2011,Caterpillar4a spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,76.744
2254,HMK051,236,repeat,HMK051_1,herbivory,spp2,1996,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,46.9047
2255,HMK051,236,repeat,HMK051_1,herbivory,spp2,1997,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,59.4296
2256,HMK051,236,repeat,HMK051_1,herbivory,spp2,1998,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,47.8076
2257,HMK051,236,repeat,HMK051_1,herbivory,spp2,1999,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,47.1877
2258,HMK051,236,repeat,HMK051_1,herbivory,spp2,2000,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,48.0969
2259,HMK051,236,repeat,HMK051_1,herbivory,spp2,2001,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,43.8103
2260,HMK051,236,repeat,HMK051_1,herbivory,spp2,2002,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,39.523
2261,HMK051,236,repeat,HMK051_1,herbivory,spp2,2003,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,46.8514
2262,HMK051,236,repeat,HMK051_1,herbivory,spp2,2004,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,40.4244
2263,HMK051,236,repeat,HMK051_1,herbivory,spp2,2005,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,45.3074
2264,HMK051,236,repeat,HMK051_1,herbivory,spp2,2006,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,40.4095
2265,HMK051,236,repeat,HMK051_1,herbivory,spp2,2007,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,44.3762
2266,HMK051,236,repeat,HMK051_1,herbivory,spp2,2008,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,41.3108
2267,HMK051,236,repeat,HMK051_1,herbivory,spp2,2009,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,46.5003
2268,HMK051,236,repeat,HMK051_1,herbivory,spp2,2010,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,46.7981
2269,HMK051,236,repeat,HMK051_1,herbivory,spp2,2011,Parus6 major,Parus major,repeat,Parus6 major,weekly,finland,terrestrial,43.4278
2272,HMK051,237,repeat,HMK051_2,herbivory,spp1,1998,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,86.7986
2273,HMK051,237,repeat,HMK051_2,herbivory,spp1,1999,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,78.3426
2274,HMK051,237,repeat,HMK051_2,herbivory,spp1,2000,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,75.6193
2275,HMK051,237,repeat,HMK051_2,herbivory,spp1,2001,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,90.6977
2276,HMK051,237,repeat,HMK051_2,herbivory,spp1,2002,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,73.795
2277,HMK051,237,repeat,HMK051_2,herbivory,spp1,2003,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,78.9173
2278,HMK051,237,repeat,HMK051_2,herbivory,spp1,2004,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,70.4597
2279,HMK051,237,repeat,HMK051_2,herbivory,spp1,2005,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,84.6346
2280,HMK051,237,repeat,HMK051_2,herbivory,spp1,2006,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,76.782
2281,HMK051,237,repeat,HMK051_2,herbivory,spp1,2007,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,75.5673
2282,HMK051,237,repeat,HMK051_2,herbivory,spp1,2008,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,80.6889
2283,HMK051,237,repeat,HMK051_2,herbivory,spp1,2009,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,78.2681
2284,HMK051,237,repeat,HMK051_2,herbivory,spp1,2010,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,77.6569
2285,HMK051,237,repeat,HMK051_2,herbivory,spp1,2011,Caterpillar4b spp.,Caterpillar4 spp.,unique,unique,weekly,finland,terrestrial,76.744
2286,HMK051,237,repeat,HMK051_2,herbivory,spp2,1998,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,41.8417
2287,HMK051,237,repeat,HMK051_2,herbivory,spp2,1999,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,39.7219
2288,HMK051,237,repeat,HMK051_2,herbivory,spp2,2000,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,40.3183
2289,HMK051,237,repeat,HMK051_2,herbivory,spp2,2001,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,41.2158
2290,HMK051,237,repeat,HMK051_2,herbivory,spp2,2002,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,35.1743
2291,HMK051,237,repeat,HMK051_2,herbivory,spp2,2003,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,44.2183
2292,HMK051,237,repeat,HMK051_2,herbivory,spp2,2004,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,37.5726
2293,HMK051,237,repeat,HMK051_2,herbivory,spp2,2005,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,40.2803
2294,HMK051,237,repeat,HMK051_2,herbivory,spp2,2006,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,38.1613
2295,HMK051,237,repeat,HMK051_2,herbivory,spp2,2007,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,40.5658
2296,HMK051,237,repeat,HMK051_2,herbivory,spp2,2008,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,38.145
2297,HMK051,237,repeat,HMK051_2,herbivory,spp2,2009,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,43.2673
2298,HMK051,237,repeat,HMK051_2,herbivory,spp2,2010,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,45.3716
2299,HMK051,237,repeat,HMK051_2,herbivory,spp2,2011,Parus3 caeruleus,Parus caeruleus,repeat,Parus3 caeruleus,weekly,finland,terrestrial,41.4407
2309,HMK052,238,unique,unique,herbivory,spp2,2005,Clamator glandarius,Clamator glandarius,unique,unique,daily,spain,terrestrial,19.5
2310,HMK052,238,unique,unique,herbivory,spp2,2006,Clamator glandarius,Clamator glandarius,unique,unique,daily,spain,terrestrial,19
2311,HMK052,238,unique,unique,herbivory,spp2,2007,Clamator glandarius,Clamator glandarius,unique,unique,daily,spain,terrestrial,30
2312,HMK052,238,unique,unique,herbivory,spp2,2008,Clamator glandarius,Clamator glandarius,unique,unique,daily,spain,terrestrial,30
2313,HMK052,238,unique,unique,herbivory,spp2,2009,Clamator glandarius,Clamator glandarius,unique,unique,daily,spain,terrestrial,27
2314,HMK052,238,unique,unique,herbivory,spp2,2010,Clamator glandarius,Clamator glandarius,unique,unique,daily,spain,terrestrial,25
2315,HMK052,238,unique,unique,herbivory,spp2,2011,Clamator glandarius,Clamator glandarius,unique,unique,daily,spain,terrestrial,19
2316,HMK052,238,unique,unique,herbivory,spp2,2012,Clamator glandarius,Clamator glandarius,unique,unique,daily,spain,terrestrial,21
2317,HMK052,238,unique,unique,herbivory,spp2,2013,Clamator glandarius,Clamator glandarius,unique,unique,daily,spain,terrestrial,29
2300,HMK052,238,unique,unique,herbivory,spp1,2005,Pica pica,Pica pica,unique,unique,daily,spain,terrestrial,19
2301,HMK052,238,unique,unique,herbivory,spp1,2006,Pica pica,Pica pica,unique,unique,daily,spain,terrestrial,22
2302,HMK052,238,unique,unique,herbivory,spp1,2007,Pica pica,Pica pica,unique,unique,daily,spain,terrestrial,21.5
2303,HMK052,238,unique,unique,herbivory,spp1,2008,Pica pica,Pica pica,unique,unique,daily,spain,terrestrial,12
2304,HMK052,238,unique,unique,herbivory,spp1,2009,Pica pica,Pica pica,unique,unique,daily,spain,terrestrial,16
2305,HMK052,238,unique,unique,herbivory,spp1,2010,Pica pica,Pica pica,unique,unique,daily,spain,terrestrial,26
2306,HMK052,238,unique,unique,herbivory,spp1,2011,Pica pica,Pica pica,unique,unique,daily,spain,terrestrial,18
2307,HMK052,238,unique,unique,herbivory,spp1,2012,Pica pica,Pica pica,unique,unique,daily,spain,terrestrial,18
2308,HMK052,238,unique,unique,herbivory,spp1,2013,Pica pica,Pica pica,unique,unique,daily,spain,terrestrial,20
2117,SET005,231,repeat,SET005_1,predation,spp2,1983,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,176.5561
2118,SET005,231,repeat,SET005_1,predation,spp2,1984,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,175.8386
2119,SET005,231,repeat,SET005_1,predation,spp2,1985,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,173.5366
2120,SET005,231,repeat,SET005_1,predation,spp2,1986,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,178.1077
2121,SET005,231,repeat,SET005_1,predation,spp2,1987,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,173.6529
2122,SET005,231,repeat,SET005_1,predation,spp2,1988,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,172.4872
2123,SET005,231,repeat,SET005_1,predation,spp2,1989,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,169.0077
2124,SET005,231,repeat,SET005_1,predation,spp2,1990,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,173.5089
2125,SET005,231,repeat,SET005_1,predation,spp2,1991,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,172.0553
2126,SET005,231,repeat,SET005_1,predation,spp2,1992,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,169.7929
2127,SET005,231,repeat,SET005_1,predation,spp2,1993,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,172.3492
2128,SET005,231,repeat,SET005_1,predation,spp2,1994,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,177.191
2129,SET005,231,repeat,SET005_1,predation,spp2,1995,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,177.3347
2130,SET005,231,repeat,SET005_1,predation,spp2,1996,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,184.1898
2131,SET005,231,repeat,SET005_1,predation,spp2,1997,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,168.656
2132,SET005,231,repeat,SET005_1,predation,spp2,1998,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,179.9814
2133,SET005,231,repeat,SET005_1,predation,spp2,1999,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,177.1558
2134,SET005,231,repeat,SET005_1,predation,spp2,2000,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,175.6529
2135,SET005,231,repeat,SET005_1,predation,spp2,2001,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,176.4672
2136,SET005,231,repeat,SET005_1,predation,spp2,2002,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,172.767
2137,SET005,231,repeat,SET005_1,predation,spp2,2003,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,171.5128
2138,SET005,231,repeat,SET005_1,predation,spp2,2004,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,181.9512
2139,SET005,231,repeat,SET005_1,predation,spp2,2005,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,181.2529
2140,SET005,231,repeat,SET005_1,predation,spp2,2006,Alca torda,Alca torda,unique,unique,daily,northsea,aquatic,179.6053
1997,SET005,231,repeat,SET005_1,predation,spp1,1983,Ammodytes marinus,Ammodytes marinus,unique,unique,daily,northsea,aquatic,151.633
1998,SET005,231,repeat,SET005_1,predation,spp1,1984,Ammodytes marinus,Ammodytes marinus,unique,unique,daily,northsea,aquatic,140.454
1999,SET005,231,repeat,SET005_1,predation,spp1,1985,Ammodytes marinus,Ammodytes marinus,unique,unique,daily,northsea,aquatic,150.152
2000,SET005,231,repeat,SET005_1,predation,spp1,1986,Ammodytes marinus,Ammodytes marinus,unique,unique,daily,northsea,aquatic,165.8
2001,SET005,231,repeat,SET005_1,predation,spp1,1987,Ammodytes marinus,Ammodytes marinus,unique,unique,daily,northsea,aquatic,158.576
2002,SET005,231,repeat,SET005_1,predation,spp1,1988,Ammodytes marinus,Ammodytes marinus,unique,unique,daily,northsea,aquatic,162.641
2003,SET005,231,repeat,SET005_1,predation,spp1,1989,Ammodytes marinus,Ammodytes marinus,unique,unique,daily,northsea,aquatic,148.7
2004,SET005,231,repeat,SET005_1,predation,spp1,1990,Ammodytes marinus,Ammodytes marinus,unique,unique,daily,northsea,aquatic,146.432
